59,85,1,2018-08-05
53,78,1,2018-08-05
36,94,1,2018-08-05
42,74,0.5,2018-08-05
13,99,0.5,2018-08-05
12,99,1,2018-08-05
38,65,0.5,2018-08-05
64,38,1,2018-08-05
26,70,1,2018-08-05
21,75,1,2018-08-05
45,49,1,2018-08-05
70,23,1,2018-08-05
14,78,1,2018-08-05
6,85,1,2018-08-05
31,59,1,2018-08-05
74,15,1,2018-08-05
14,74,1,2018-08-05
42,45,0.5,2018-08-05
56,31,1,2018-08-05
24,63,0.5,2018-08-05
17,70,1,2018-08-05
42,43,0.5,2018-08-05
28,57,1,2018-08-05
58,24,1,2018-08-05
68,13,1,2018-08-05
12,68,1,2018-08-05
5,75,0.5,2018-08-05
28,49,1,2018-08-05
13,64,0.5,2018-08-05
17,59,1,2018-08-05
23,52,0.5,2018-08-05
9,65,1,2018-08-05
64,9,1,2018-08-05
7,64,1,2018-08-05
13,56,0.5,2018-08-05
15,53,0.5,2018-08-05
10,58,1,2018-08-05
3,63,1,2018-08-05
26,38,1,2018-08-05
21,42,1,2018-08-05
5,58,0.5,2018-08-05
26,36,1,2018-08-05
7,52,1,2018-08-05
22,24,1,2018-08-05
0,45,1,2018-08-05
21,22,1,2018-08-05
15,28,0.5,2018-08-05
14,29,1,2018-08-05
15,25,0.5,2018-08-05
11,28,1,2018-08-05
29,9,0.5,2018-08-05
29,8,1,2018-08-05
6,31,1,2018-08-05
14,22,1,2018-08-05
10,25,1,2018-08-05
6,29,1,2018-08-05
13,21,0.5,2018-08-05
15,17,0.5,2018-08-05
9,23,0.5,2018-08-05
25,5,1,2018-08-05
2,26,1,2018-08-05
1,26,0.5,2018-08-05
12,14,1,2018-08-05
3,21,1,2018-08-05
10,13,1,2018-08-05
7,15,1,2018-08-05
13,8,0.5,2018-08-05
7,12,1,2018-08-05
2,17,1,2018-08-05
5,11,0.5,2018-08-05
4,12,1,2018-08-05
4,11,1,2018-08-05
0,14,1,2018-08-05
12,1,1,2018-08-05
2,10,1,2018-08-05
1,10,0.5,2018-08-05
3,7,1,2018-08-05
3,4,1,2018-08-05
1,6,0.5,2018-08-05
0,7,0.5,2018-08-05
1,5,0.5,2018-08-05
0,6,1,2018-08-05
2,3,1,2018-08-05
1,4,0.5,2018-08-05
1,3,0.5,2018-08-05
2,1,0.5,2018-08-05
2,0,1,2018-08-05
1,0,0.5,2018-08-05
79,89,1,2018-08-12
60,95,0.5,2018-08-12
65,89,1,2018-08-12
87,54,1,2018-08-12
58,78,1,2018-08-12
95,39,1,2018-08-12
39,91,1,2018-08-12
58,67,1,2018-08-12
58,63,1,2018-08-12
42,78,1,2018-08-12
48,64,1,2018-08-12
67,45,0.5,2018-08-12
31,81,1,2018-08-12
25,87,1,2018-08-12
69,41,1,2018-08-12
65,43,1,2018-08-12
12,93,1,2018-08-12
44,58,1,2018-08-12
81,21,1,2018-08-12
31,69,1,2018-08-12
19,81,0.5,2018-08-12
60,33,1,2018-08-12
6,87,1,2018-08-12
89,4,1,2018-08-12
54,38,1,2018-08-12
21,69,0.5,2018-08-12
23,64,0.5,2018-08-12
19,65,0.5,2018-08-12
60,23,0.5,2018-08-12
17,65,1,2018-08-12
60,19,1,2018-08-12
67,11,0.5,2018-08-12
44,33,0.5,2018-08-12
19,56,0.5,2018-08-12
12,63,0.5,2018-08-12
21,52,0.5,2018-08-12
5,66,1,2018-08-12
25,43,1,2018-08-12
8,60,1,2018-08-12
54,11,1,2018-08-12
38,26,1,2018-08-12
5,58,1,2018-08-12
8,54,1,2018-08-12
17,44,1,2018-08-12
33,24,1,2018-08-12
19,38,0.5,2018-08-12
25,31,1,2018-08-12
33,21,0.5,2018-08-12
42,12,1,2018-08-12
1,52,1,2018-08-12
38,12,0.5,2018-08-12
6,44,1,2018-08-12
0,48,1,2018-08-12
24,23,1,2018-08-12
5,42,1,2018-08-12
6,39,1,2018-08-12
19,25,0.5,2018-08-12
17,25,1,2018-08-12
14,26,1,2018-08-12
14,19,1,2018-08-12
1,31,1,2018-08-12
14,17,1,2018-08-12
8,17,1,2018-08-12
19,6,1,2018-08-12
0,24,1,2018-08-12
5,14,1,2018-08-12
1,14,1,2018-08-12
5,8,1,2018-08-12
1,8,1,2018-08-12
5,1,0.5,2018-08-12
1,5,1,2018-08-12
0,6,1,2018-08-12
0,5,1,2018-08-12
5,0,0.5,2018-08-12
1,0,1,2018-08-12
96,79,0.5,2018-08-18
79,96,1,2018-08-18
42,96,1,2018-08-18
56,63,0.5,2018-08-19
38,63,1,2018-08-19
34,56,1,2018-08-19
34,55,1,2018-08-19
21,34,1,2018-08-19
10,38,1,2018-08-19
10,38,1,2018-08-19
10,34,1,2018-08-19
21,10,1,2018-08-19
2,21,0.5,2018-08-19
2,21,1,2018-08-19
2,10,1,2018-08-19
77,90,1,2018-08-26
58,77,1,2018-08-26
84,48,1,2018-08-26
59,66,1,2018-08-26
28,95,1,2018-08-26
78,43,1,2018-08-26
48,67,0.5,2018-08-26
32,81,1,2018-08-26
60,49,1,2018-08-26
30,78,1,2018-08-26
23,84,0.5,2018-08-26
54,50,1,2018-08-26
58,45,1,2018-08-26
48,54,0.5,2018-08-26
59,39,1,2018-08-26
11,84,1,2018-08-26
52,40,1,2018-08-26
67,23,1,2018-08-26
22,67,1,2018-08-26
28,60,1,2018-08-26
26,58,1,2018-08-26
17,66,1,2018-08-26
30,49,1,2018-08-26
26,48,1,2018-08-26
48,25,1,2018-08-26
31,39,1,2018-08-26
12,58,1,2018-08-26
36,31,1,2018-08-26
45,22,1,2018-08-26
26,40,1,2018-08-26
45,21,0.5,2018-08-26
7,59,1,2018-08-26
6,60,1,2018-08-26
26,32,1,2018-08-26
12,45,0.5,2018-08-26
3,54,1,2018-08-26
4,52,1,2018-08-26
24,30,1,2018-08-26
36,17,1,2018-08-26
28,24,1,2018-08-26
25,21,1,2018-08-26
10,36,1,2018-08-26
19,26,0.5,2018-08-26
26,19,1,2018-08-26
17,28,1,2018-08-26
14,31,1,2018-08-26
32,13,1,2018-08-26
28,15,1,2018-08-26
11,32,1,2018-08-26
7,36,0.5,2018-08-26
0,43,1,2018-08-26
28,14,1,2018-08-26
10,28,1,2018-08-26
26,11,1,2018-08-26
7,30,0.5,2018-08-26
13,23,0.5,2018-08-26
19,12,1,2018-08-26
4,25,1,2018-08-26
0,26,0.5,2018-08-26
12,13,0.5,2018-08-26
3,22,1,2018-08-26
10,14,1,2018-08-26
0,24,1,2018-08-26
11,12,1,2018-08-26
6,17,1,2018-08-26
15,7,1,2018-08-26
3,19,1,2018-08-26
6,15,1,2018-08-26
10,7,0.5,2018-08-26
4,11,1,2018-08-26
3,10,0.5,2018-08-26
6,4,1,2018-08-26
0,10,1,2018-08-26
4,3,1,2018-08-26
6,0,1,2018-08-26
6,0,0.5,2018-08-26
0,4,0.5,2018-08-26
0,3,0.5,2018-08-26
77,72,1,2018-09-01
59,76,1,2018-09-01
59,66,1,2018-09-01
77,40,1,2018-09-01
77,39,0.5,2018-09-01
27,86,1,2018-09-01
27,77,0.5,2018-09-01
24,77,1,2018-09-01
59,39,1,2018-09-01
27,66,0.5,2018-09-01
15,76,0.5,2018-09-01
27,59,0.5,2018-09-01
23,59,1,2018-09-01
66,15,1,2018-09-01
39,27,1,2018-09-01
23,40,1,2018-09-01
40,15,0.5,2018-09-01
27,24,1,2018-09-01
27,23,0.5,2018-09-01
27,23,1,2018-09-01
23,24,1,2018-09-01
92,84,1,2018-09-09
48,84,1,2018-09-09
31,92,1,2018-09-09
0,92,1,2018-09-09
15,48,1,2018-09-09
30,31,1,2018-09-09
31,22,1,2018-09-09
31,15,1,2018-09-09
15,22,1,2018-09-09
0,31,1,2018-09-09
0,30,1,2018-09-09
0,15,1,2018-09-09
76,85,1,2018-09-22
75,85,1,2018-09-22
76,71,1,2018-09-22
47,99,1,2018-09-22
53,71,0.5,2018-09-22
85,32,1,2018-09-22
21,76,1,2018-09-22
19,75,1,2018-09-22
6,76,1,2018-09-22
47,27,1,2018-09-22
17,52,0.5,2018-09-22
47,17,1,2018-09-22
11,52,1,2018-09-22
14,47,1,2018-09-22
27,32,1,2018-09-22
11,47,1,2018-09-22
27,23,1,2018-09-22
21,23,1,2018-09-22
21,17,0.5,2018-09-22
17,19,0.5,2018-09-22
14,21,1,2018-09-22
14,19,1,2018-09-22
6,27,1,2018-09-22
21,11,1,2018-09-22
10,21,1,2018-09-22
10,14,1,2018-09-22
6,14,0.5,2018-09-22
6,11,1,2018-09-22
10,6,1,2018-09-22
10,6,0.5,2018-09-22
93,89,1,2018-10-07
90,88,1,2018-10-07
85,87,1,2018-10-07
98,72,1,2018-10-07
71,98,0.5,2018-10-07
85,77,1,2018-10-07
69,86,1,2018-10-07
52,87,1,2018-10-07
72,66,0.5,2018-10-07
65,73,1,2018-10-07
40,93,1,2018-10-07
43,85,1,2018-10-07
37,90,1,2018-10-07
66,60,1,2018-10-07
51,74,1,2018-10-07
22,98,1,2018-10-07
69,48,0.5,2018-10-07
45,72,1,2018-10-07
29,88,0.5,2018-10-07
23,94,1,2018-10-07
86,30,0.5,2018-10-07
45,65,1,2018-10-07
52,56,1,2018-10-07
17,89,1,2018-10-07
76,29,0.5,2018-10-07
12,90,1,2018-10-07
24,76,1,2018-10-07
65,33,1,2018-10-07
2,96,1,2018-10-07
20,77,1,2018-10-07
4,93,1,2018-10-07
3,94,1,2018-10-07
19,76,1,2018-10-07
73,21,1,2018-10-07
6,86,0.5,2018-10-07
6,85,1,2018-10-07
25,65,1,2018-10-07
30,59,0.5,2018-10-07
20,69,0.5,2018-10-07
21,67,0.5,2018-10-07
27,60,1,2018-10-07
13,74,1,2018-10-07
13,73,1,2018-10-07
40,43,1,2018-10-07
39,42,1,2018-10-07
45,36,1,2018-10-07
52,28,1,2018-10-07
26,52,1,2018-10-07
39,37,1,2018-10-07
9,67,1,2018-10-07
23,51,1,2018-10-07
43,30,1,2018-10-07
40,29,1,2018-10-07
0,69,1,2018-10-07
23,45,1,2018-10-07
28,37,1,2018-10-07
13,52,1,2018-10-07
45,19,1,2018-10-07
20,39,0.5,2018-10-07
23,34,1,2018-10-07
0,56,1,2018-10-07
3,51,0.5,2018-10-07
10,43,1,2018-10-07
27,25,1,2018-10-07
31,21,0.5,2018-10-07
12,40,1,2018-10-07
31,20,1,2018-10-07
23,26,1,2018-10-07
9,40,0.5,2018-10-07
19,28,1,2018-10-07
2,45,1,2018-10-07
25,20,0.5,2018-10-07
11,34,1,2018-10-07
26,17,1,2018-10-07
7,36,0.5,2018-10-07
4,39,1,2018-10-07
17,24,1,2018-10-07
25,14,1,2018-10-07
22,15,1,2018-10-07
9,27,0.5,2018-10-07
21,14,0.5,2018-10-07
4,31,1,2018-10-07
27,7,1,2018-10-07
3,31,0.5,2018-10-07
23,10,0.5,2018-10-07
9,23,1,2018-10-07
26,6,1,2018-10-07
6,25,0.5,2018-10-07
6,24,0.5,2018-10-07
4,26,1,2018-10-07
6,23,0.5,2018-10-07
21,7,0.5,2018-10-07
6,22,0.5,2018-10-07
6,18,0.5,2018-10-07
12,10,1,2018-10-07
9,13,0.5,2018-10-07
18,3,1,2018-10-07
11,9,1,2018-10-07
3,17,0.5,2018-10-07
0,19,1,2018-10-07
3,15,0.5,2018-10-07
0,18,1,2018-10-07
6,11,0.5,2018-10-07
3,12,0.5,2018-10-07
2,13,1,2018-10-07
2,11,1,2018-10-07
3,9,0.5,2018-10-07
0,12,1,2018-10-07
3,6,0.5,2018-10-07
3,4,0.5,2018-10-07
4,2,1,2018-10-07
3,2,0.5,2018-10-07
0,4,1,2018-10-07
0,3,1,2018-10-07
56,66,1,2018-10-14
37,54,1,2018-10-14
23,54,0.5,2018-10-14
15,56,1,2018-10-14
31,37,1,2018-10-14
37,26,0.5,2018-10-14
34,26,1,2018-10-14
23,34,0.5,2018-10-14
31,23,1,2018-10-14
23,31,0.5,2018-10-14
15,31,1,2018-10-14
7,37,1,2018-10-14
7,34,1,2018-10-14
7,23,0.5,2018-10-14
15,7,1,2018-10-14
7,15,0.5,2018-10-14
15,7,1,2018-10-14
76,84,1,2018-10-28
30,76,1,2018-10-28
51,37,0.5,2018-10-28
51,37,1,2018-10-28
37,30,1,2018-10-28
15,51,1,2018-10-28
37,27,1,2018-10-28
13,51,1,2018-10-28
15,43,1,2018-10-28
13,43,1,2018-10-28
13,27,1,2018-10-28
0,30,1,2018-10-28
13,15,1,2018-10-28
0,15,1,2018-10-28
0,13,1,2018-10-28
13,0,0.5,2018-10-28
0,13,1,2018-10-28
53,32,1,2018-11-04
53,21,1,2018-11-04
17,57,1,2018-11-04
32,39,1,2018-11-04
6,53,1,2018-11-04
32,23,1,2018-11-04
0,53,1,2018-11-04
9,42,0.5,2018-11-04
11,39,1,2018-11-04
4,42,1,2018-11-04
19,21,1,2018-11-04
7,32,1,2018-11-04
6,23,1,2018-11-04
11,17,1,2018-11-04
19,9,0.5,2018-11-04
18,9,1,2018-11-04
7,19,1,2018-11-04
7,17,1,2018-11-04
4,18,1,2018-11-04
0,19,1,2018-11-04
11,7,1,2018-11-04
6,11,1,2018-11-04
4,11,1,2018-11-04
6,7,1,2018-11-04
4,6,1,2018-11-04
0,6,1,2018-11-04
0,4,0.5,2018-11-04
0,4,1,2018-11-04
50,51,1,2018-11-11
27,70,1,2018-11-11
10,85,0.5,2018-11-11
39,52,1,2018-11-11
21,70,1,2018-11-11
45,37,1,2018-11-11
39,42,1,2018-11-11
32,37,1,2018-11-11
12,52,1,2018-11-11
32,28,1,2018-11-11
21,39,1,2018-11-11
21,36,1,2018-11-11
36,19,1,2018-11-11
10,45,0.5,2018-11-11
17,32,1,2018-11-11
28,19,0.5,2018-11-11
15,32,1,2018-11-11
36,10,0.5,2018-11-11
17,27,1,2018-11-11
12,27,1,2018-11-11
2,36,1,2018-11-11
15,21,1,2018-11-11
17,18,1,2018-11-11
21,13,1,2018-11-11
17,14,1,2018-11-11
2,28,1,2018-11-11
11,17,1,2018-11-11
13,14,1,2018-11-11
12,15,1,2018-11-11
11,15,1,2018-11-11
15,10,1,2018-11-11
11,13,1,2018-11-11
11,12,1,2018-11-11
2,12,1,2018-11-11
2,11,1,2018-11-11
2,11,1,2018-11-11
83,59,0.5,2018-11-18
60,59,0.5,2018-11-18
69,48,0.5,2018-11-18
48,66,0.5,2018-11-18
45,69,0.5,2018-11-18
48,60,0.5,2018-11-18
69,37,0.5,2018-11-18
23,83,0.5,2018-11-18
66,37,0.5,2018-11-18
23,80,0.5,2018-11-18
25,73,0.5,2018-11-18
24,73,0.5,2018-11-18
45,48,0.5,2018-11-18
23,69,0.5,2018-11-18
9,73,0.5,2018-11-18
10,66,0.5,2018-11-18
0,73,0.5,2018-11-18
37,29,0.5,2018-11-18
49,12,0.5,2018-11-18
11,49,0.5,2018-11-18
9,49,0.5,2018-11-18
10,45,0.5,2018-11-18
10,45,0.5,2018-11-18
2,49,0.5,2018-11-18
25,12,0.5,2018-11-18
11,24,0.5,2018-11-18
23,10,0.5,2018-11-18
23,10,0.5,2018-11-18
8,25,0.5,2018-11-18
6,25,0.5,2018-11-18
5,24,0.5,2018-11-18
4,24,0.5,2018-11-18
3,25,0.5,2018-11-18
18,5,0.5,2018-11-18
18,4,0.5,2018-11-18
8,12,0.5,2018-11-18
2,18,0.5,2018-11-18
7,11,0.5,2018-11-18
6,12,0.5,2018-11-18
0,18,0.5,2018-11-18
8,9,0.5,2018-11-18
6,11,0.5,2018-11-18
7,8,0.5,2018-11-18
9,6,0.5,2018-11-18
9,5,0.5,2018-11-18
5,8,0.5,2018-11-18
4,9,0.5,2018-11-18
2,11,0.5,2018-11-18
7,5,0.5,2018-11-18
8,3,0.5,2018-11-18
2,9,0.5,2018-11-18
3,7,0.5,2018-11-18
3,6,0.5,2018-11-18
7,2,0.5,2018-11-18
2,7,0.5,2018-11-18
0,8,0.5,2018-11-18
4,3,0.5,2018-11-18
0,7,0.5,2018-11-18
4,2,0.5,2018-11-18
2,4,0.5,2018-11-18
0,6,0.5,2018-11-18
0,4,0.5,2018-11-18
0,2,0.5,2018-11-18
34,56,1,2018-12-02
2,34,1,2018-12-02
34,2,0.5,2018-12-02
2,34,1,2018-12-02
97,94,1,2018-12-08
88,70,1,2018-12-08
50,99,1,2018-12-08
57,91,1,2018-12-08
51,97,1,2018-12-08
77,68,1,2018-12-08
30,99,1,2018-12-08
51,68,1,2018-12-08
30,88,1,2018-12-08
55,51,1,2018-12-08
50,52,1,2018-12-08
46,55,0.5,2018-12-08
46,55,1,2018-12-08
11,88,1,2018-12-08
46,51,1,2018-12-08
15,77,0.5,2018-12-08
11,64,1,2018-12-08
15,57,0.5,2018-12-08
51,15,0.5,2018-12-08
10,52,1,2018-12-08
46,15,1,2018-12-08
27,30,1,2018-12-08
10,30,0.5,2018-12-08
11,27,1,2018-12-08
11,27,0.5,2018-12-08
27,10,0.5,2018-12-08
14,11,1,2018-12-08
11,14,0.5,2018-12-08
14,11,1,2018-12-08
14,10,1,2018-12-08
97,88,1,2018-12-16
97,61,1,2018-12-16
57,99,1,2018-12-16
99,55,0.5,2018-12-16
53,94,1,2018-12-16
57,88,1,2018-12-16
74,68,1,2018-12-16
51,91,1,2018-12-16
50,82,0.5,2018-12-16
51,80,1,2018-12-16
99,30,0.5,2018-12-16
57,61,1,2018-12-16
36,80,0.5,2018-12-16
57,50,0.5,2018-12-16
6,97,1,2018-12-16
50,52,0.5,2018-12-16
10,91,1,2018-12-16
24,74,1,2018-12-16
15,82,1,2018-12-16
32,57,1,2018-12-16
33,52,1,2018-12-16
32,53,1,2018-12-16
57,27,1,2018-12-16
46,37,1,2018-12-16
32,51,1,2018-12-16
46,36,1,2018-12-16
32,46,1,2018-12-16
37,40,0.5,2018-12-16
24,53,1,2018-12-16
25,51,0.5,2018-12-16
33,39,1,2018-12-16
27,43,1,2018-12-16
33,36,1,2018-12-16
39,30,1,2018-12-16
12,57,1,2018-12-16
40,25,0.5,2018-12-16
39,23,0.5,2018-12-16
37,24,1,2018-12-16
37,23,1,2018-12-16
24,33,1,2018-12-16
46,11,1,2018-12-16
10,46,1,2018-12-16
27,25,1,2018-12-16
12,39,1,2018-12-16
12,37,1,2018-12-16
15,33,1,2018-12-16
32,15,1,2018-12-16
6,40,1,2018-12-16
12,32,1,2018-12-16
10,32,1,2018-12-16
10,24,1,2018-12-16
6,27,1,2018-12-16
12,15,1,2018-12-16
10,12,1,2018-12-16
6,12,1,2018-12-16
12,6,0.5,2018-12-16
10,6,1,2018-12-16
41,48,1,2018-12-22
33,48,1,2018-12-22
33,37,1,2018-12-22
37,31,1,2018-12-22
22,41,1,2018-12-22
33,22,1,2018-12-22
31,22,0.5,2018-12-22
12,41,0.5,2018-12-22
37,12,1,2018-12-22
12,37,0.5,2018-12-22
33,12,0.5,2018-12-22
12,31,0.5,2018-12-22
